 unit--timestamp[ms];bma280_x[mg];bma280_y[mg];bma280_z[mg];bmg160_x[mDeg];bmg160_y[mDeg];bmg160_z[mDeg];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];bmm150_x[microT];bmm150_y[microT];bmm150_z[microT];bmm150_res;bme280_temp[mDeg];bme280_press[Pa];bme280_hum[rh];max44009_bright[mLux];
77800;-9;125;1035;-366;1647;20568;-96;122;1036;0;2136;20751;-96;25;67;6037;35630;100870;28;55440;
78000;-1;164;1054;-427;1953;19226;-70;135;1051;-183;2319;19409;-96;26;69;6037;35630;100871;28;60120;
78200;-46;166;1072;-793;2929;19104;-86;132;1076;-610;3479;19470;-95;30;73;6039;35630;100871;28;59400;
78400;-35;181;1080;0;2258;17639;-62;153;1046;-122;2990;17761;-94;33;79;6039;35630;100871;28;51480;
78600;5;150;1029;61;366;15014;-20;109;1001;0;1281;15014;-93;37;84;6036;35620;100871;28;61920;
78800;-9;160;1070;-610;732;10681;-78;97;1063;-244;1098;10925;-90;40;91;6036;35620;100871;28;60120;
79000;-21;150;1060;427;61;7080;-77;109;1050;610;610;7202;-84;43;97;6039;35620;100870;28;50040;
79200;-7;136;1089;0;-366;4516;-76;124;1066;122;366;4333;-81;46;99;6037;35620;100871;28;49680;
79400;-15;125;1027;-122;122;3845;-70;117;1045;183;244;4394;-75;48;105;6038;35620;100870;28;49320;
79600;5;167;1044;0;-488;3173;-43;123;1041;427;183;3417;-67;51;110;6037;35620;100863;28;48960;
79800;-1;142;1068;183;0;3295;-73;119;1042;732;793;3723;-58;53;111;6037;35620;100864;28;47880;
80000;-1;132;1046;-61;-183;2563;-88;116;1058;427;305;2746;-50;56;115;6039;35620;100863;28;47520;
80200;3;146;1091;-122;-915;1953;-81;134;1063;61;-305;2136;-41;59;115;6037;35620;100864;28;48240;
80400;-9;142;1066;-549;-1525;1037;-72;138;1058;-305;-793;1159;-31;62;114;6037;35610;100864;28;50040;
80600;5;115;1044;-305;-854;854;-34;106;1052;61;-183;1159;-22;65;112;6037;35610;100864;28;52560;
80800;7;181;1054;-549;-366;1281;-29;136;1034;-61;366;1708;-14;68;106;6038;35610;100864;28;54360;
81000;0;154;1058;244;122;2807;-59;144;1047;183;549;3051;-7;70;101;6038;35610;100865;28;55800;
81200;-3;162;1068;-427;-183;1892;-41;117;1051;-1037;366;2075;-1;70;95;6038;35610;100865;28;56880;
81400;-5;138;972;-122;-366;1892;-64;105;1020;183;244;2136;4;72;89;6038;35610;100865;28;56880;
81600;-3;167;1066;-122;488;1586;-25;95;1062;488;1037;1831;7;73;82;6038;35610;100865;28;57600;
81800;1;160;1041;244;183;3051;-32;146;1029;732;793;3295;9;74;76;6036;35610;100866;28;58320;
82000;7;181;1039;183;-61;8361;-33;160;1034;732;549;8789;12;75;69;6039;35610;100866;28;59040;
82200;3;162;1042;-854;1281;13549;-36;125;1009;-549;1892;14038;15;72;62;6038;35600;100865;28;59400;
82400;-19;148;1056;244;1953;17089;-65;143;1057;671;2563;17639;18;69;55;6037;35600;100865;28;59040;
82600;7;185;1052;-183;1281;17944;-42;165;1043;244;2136;18066;18;62;51;6039;35600;100864;28;58680;
82800;1;125;1062;-671;1159;17822;-68;111;1047;-488;1770;18188;21;57;43;6038;35600;100865;28;58680;
83000;-5;160;1068;-366;1281;18188;-64;129;1053;-122;1770;18432;22;50;39;6037;35600;100863;28;58680;
83200;-27;171;1041;-427;1586;17822;-82;138;1051;-183;2136;18127;21;42;35;6038;35600;100863;28;59040;
83400;-11;160;1093;-488;2807;17944;-59;133;1073;-366;3479;18188;19;36;31;6037;35600;100863;28;59760;
83600;3;152;1060;-732;1525;15869;-46;126;1034;-366;2197;16113;15;29;30;6039;35600;100863;28;60840;
83800;17;101;1027;-671;1037;12695;-19;85;1006;-244;1525;12756;11;22;28;6038;35600;100864;28;61920;
84000;3;134;1058;-549;793;9643;-60;104;1061;-244;1403;10070;8;17;27;6039;35590;100864;28;63720;
84200;-11;150;1066;305;610;7690;-53;117;1073;488;1098;8178;3;14;27;6038;35590;100864;28;65520;
84400;3;162;1064;549;61;6164;-63;131;1027;1098;427;6347;0;12;28;6040;35590;100864;28;67680;
84600;0;160;1068;-427;610;7019;-63;140;1050;-183;976;7263;-5;7;29;6039;35590;100864;28;69840;
84800;3;173;1046;549;2136;10986;-43;171;1038;427;2685;11779;-9;3;32;6037;35590;100864;28;72360;
85000;5;179;1037;-122;1647;15014;-38;138;1027;183;2258;15319;-13;-1;35;6039;35590;100864;28;76320;
85200;-11;185;1060;-427;1708;17456;-73;144;1069;-61;2319;17578;-16;-6;39;6040;35590;100864;28;81000;
85400;-37;152;1054;-122;2075;16662;-83;112;1016;244;2624;17028;-20;-12;42;6039;35590;100865;28;86040;
85600;-33;171;1066;-732;1647;16906;-87;130;1067;-305;2258;17150;-23;-16;48;6040;35590;100866;28;86040;
85800;-37;167;1048;-671;1098;16479;-74;118;1055;-305;1708;16723;-27;-20;53;6039;35580;100865;28;70560;
86000;7;154;1025;-122;1770;16601;-26;116;1042;-61;2624;16906;-30;-23;58;6039;35580;100866;28;50760;
86200;-13;138;1025;-366;976;16052;-92;130;1043;183;1281;16174;-32;-25;60;6039;35580;100866;28;45900;
86400;-9;125;1052;-610;1037;13854;-63;120;1063;-732;1770;14099;-35;-28;65;6038;35580;100866;28;45900;
86600;-17;130;1083;549;1647;12145;-39;124;1036;305;2258;12451;-37;-28;71;6040;35580;100866;28;47160;
86800;-3;119;1058;-122;-61;8239;-58;118;1042;427;488;8544;-38;-30;76;6040;35580;100866;28;47160;
87000;-35;169;1103;244;305;4455;-92;122;1066;488;793;4516;-38;-29;80;6040;35580;100865;28;50760;
87200;-23;156;1068;-244;-244;1525;-82;104;1047;183;305;1586;-36;-30;82;6039;35580;100865;28;50760;
87400;3;156;1025;-244;-671;1220;-38;116;1028;366;-183;1281;-36;-29;87;6040;35580;100865;28;55800;
87600;5;158;1052;-183;-122;1037;-23;128;1043;244;427;1220;-33;-29;89;6039;35580;100865;28;55800;
87800;5;158;1052;-61;-183;2624;-37;125;1047;244;427;2807;-32;-28;91;6038;35570;100864;28;85680;
88000;5;175;1050;671;732;4028;-32;119;1064;1281;1342;4272;-29;-26;93;6038;35570;100864;28;133920;
88200;-39;128;1085;-366;0;3356;-94;136;1084;122;671;3601;-28;-24;94;6038;35570;100864;28;146160;
88400;1;208;1052;-244;-793;3173;-50;148;1066;-61;-366;3356;-27;-20;96;6040;35570;100864;28;150480;
88600;5;136;1000;0;-244;2136;-47;107;1040;549;366;2380;-27;-17;95;6040;35570;100865;28;152640;
88800;-1;164;1039;366;-610;2258;-60;118;1038;793;-122;2441;-25;-13;95;6041;35570;100866;28;156240;
89000;0;156;1076;122;-244;671;-49;127;1058;488;366;793;-24;-9;96;6041;35570;100865;28;157680;
89200;-29;156;1087;488;0;488;-98;132;1086;1037;305;793;-23;-6;95;6038;35570;100865;28;160560;
89400;7;97;1074;-366;-1281;-915;-62;119;1045;-305;-915;-610;-20;-2;95;6040;35570;100866;28;162000;
89600;7;125;1039;610;-1098;-1220;-43;114;1022;976;-488;-854;-18;2;93;6040;35570;100866;28;164160;
89800;5;183;1037;122;-1342;-305;-35;139;1037;427;-549;0;-14;6;93;6041;35570;100867;28;165600;
90000;21;158;1058;-366;793;1586;19;159;1030;366;1098;1708;-13;8;91;6042;35570;100867;28;167040;
90200;7;187;1044;-61;61;9582;-62;148;1067;244;793;9643;-11;10;90;6040;35570;100867;28;168480;
90400;-3;185;1078;-915;2624;20446;-36;162;1044;-732;3112;20690;-7;11;86;6042;35570;100867;28;169920;
90600;-91;183;1080;-1464;4760;24414;-74;165;1046;-1098;5371;24780;-4;10;81;6042;35570;100867;28;171360;
90800;-52;134;1066;-183;2441;21179;-129;76;1043;122;3051;21301;-1;7;76;6042;35570;100867;28;172080;
91000;-23;158;1050;-183;1708;16479;-97;134;1057;122;2197;16662;1;4;73;6042;35570;100869;28;173520;
91200;-5;154;1066;-244;1403;13732;-66;125;1053;0;1892;14038;2;1;69;6040;35560;100867;28;173520;
91400;-50;146;1042;-244;1464;13488;-110;119;1057;122;2014;13793;2;-1;65;6041;35560;100867;28;174240;
91600;1;119;1074;-488;854;11291;-41;133;1045;244;1342;11413;2;-6;63;6040;35560;100866;28;174960;
91800;-64;121;1068;122;1159;11779;-139;95;1075;366;1708;12145;2;-9;59;6041;35560;100866;28;174240;
92000;0;152;1048;122;793;8422;-72;124;1053;244;1464;8666;1;-13;58;6039;35560;100865;28;174240;
92200;-21;169;1054;-244;915;9399;-63;120;1047;305;1525;9521;1;-15;55;6041;35560;100867;28;174240;
92400;-9;162;1050;-183;549;8605;-76;116;1056;244;1281;8850;-2;-17;54;6040;35560;100866;28;174960;
92600;-17;144;1048;-61;549;8483;-62;126;1051;305;1220;8605;-3;-20;52;6040;35560;100866;28;175680;
92800;7;175;1044;-244;610;7629;-26;129;1044;61;1220;7812;-4;-24;50;6041;35560;100867;28;176400;
93000;5;154;1054;-610;488;9887;-34;122;1038;-244;793;10192;-5;-26;49;6040;35560;100867;28;177120;
93200;7;181;1062;-488;1159;11413;-32;136;1046;-122;1770;11779;-8;-30;47;6041;35550;100866;28;178560;
93400;7;154;1074;-366;915;11291;-22;129;1054;-61;1708;11474;-9;-31;45;6041;35550;100866;28;178560;
93600;7;167;1076;-366;366;9765;-22;121;1042;244;976;10070;-14;-35;43;6041;35550;100866;28;180000;
93800;5;169;1058;61;-427;7934;-48;121;1055;366;183;8117;-17;-39;42;6040;35550;100867;28;180720;
94000;5;138;1015;-305;-1708;5737;-77;142;1053;305;-1220;5920;-21;-43;41;6042;35550;100866;28;182160;
94200;7;140;1052;244;-793;5432;-22;136;1039;915;-244;5615;-25;-46;38;6040;35550;100866;28;184320;
94400;3;136;1050;-61;-1098;3479;-40;132;1060;244;-427;3845;-27;-48;39;6040;35550;100866;28;184320;
94600;7;146;1080;-305;-610;2319;-37;128;1061;61;-183;2563;-31;-50;38;6040;35550;100866;28;184320;
94800;5;142;1013;-671;183;2624;-32;118;1045;-244;793;2929;-33;-51;39;6040;35550;100866;28;185760;
95000;83;82;990;-2319;-2746;2807;-12;84;995;-2441;-1770;2319;-35;-53;39;6039;35540;100863;28;187200;
95200;-238;-72;865;-3356;7263;6347;10;270;1392;-1464;8239;5737;-39;-56;39;6041;35540;100864;28;190080;
95400;31;171;1156;-2563;2807;3601;77;159;949;-122;2624;3967;-39;-57;41;6038;35540;100863;28;194400;
95600;42;111;955;488;-610;2136;15;94;934;854;-427;2502;-40;-58;41;6040;35540;100864;28;197280;
95800;5;169;1064;305;-549;2441;-40;121;1064;732;183;2502;-40;-60;41;6041;35540;100864;28;200160;
96000;-13;207;650;915;10986;122;26;142;664;305;11535;305;-39;-59;43;6043;35540;100864;28;201600;
96200;46;183;1052;-549;-610;1342;81;158;1081;-427;183;1525;-38;-60;42;6040;35540;100864;28;203040;
96400;15;119;1035;-732;-2258;427;-13;103;1005;-244;-1831;671;-37;-60;40;6041;35540;100864;28;204480;
96600;7;121;1033;671;-1220;183;-55;114;1050;1037;-549;366;-35;-62;38;6041;35540;100864;28;205920;
96800;-5;130;1037;488;-1342;-427;-55;110;1050;854;-793;-183;-33;-61;37;6042;35530;100864;28;208800;
97000;-27;144;1050;122;-854;-854;-64;109;1071;549;-61;-732;-31;-61;34;6042;35530;100865;28;210240;
97200;5;117;1042;427;-1892;-305;-64;135;1050;793;-1220;-61;-30;-63;31;6041;35530;100866;28;210240;
97400;5;156;1082;-610;-305;-1403;-50;141;1054;0;122;-1220;-30;-63;26;6041;35530;100866;28;213120;
97600;11;138;1013;427;-793;-671;-32;109;1019;732;-427;-427;-31;-66;23;6042;35530;100865;28;214560;
97800;-15;144;1054;732;-549;549;-62;102;1054;1098;61;732;-31;-67;19;6042;35530;100865;28;216000;
98000;-11;160;1093;-305;183;-244;-44;126;1079;122;915;0;-33;-68;14;6042;35530;100865;28;218880;
98200;-33;150;1080;-305;-732;732;-86;125;1064;61;-122;976;-37;-70;12;6041;35530;100865;28;221760;
98400;0;140;1095;-732;-61;244;-70;108;1052;-549;610;61;-40;-71;9;6042;35530;100866;28;223200;
98600;23;132;1011;-183;-305;854;-13;110;1021;366;183;976;-46;-73;7;6040;35530;100867;28;224640;
98800;3;128;1048;549;-793;1098;-55;122;1053;793;-427;1281;-51;-73;4;6042;35530;100866;28;226080;
99000;-15;146;1080;-1037;366;732;-40;99;1098;-427;1037;915;-56;-73;6;6042;35530;100867;28;227520;
99200;7;166;1033;488;-1037;1586;-48;113;1047;793;-610;1708;-60;-74;5;6042;35530;100867;28;228960;
99400;0;136;1062;-366;61;854;-69;119;1056;244;427;1098;-64;-72;7;6042;35530;100867;28;230400;
99600;31;126;1062;61;-122;671;-10;120;1040;610;854;976;-67;-73;6;6040;35520;100869;28;231840;
99800;5;171;1087;-61;-671;915;-56;135;1008;549;-61;1159;-71;-73;9;6042;35520;100869;28;231840;
100000;-19;119;1082;-427;1281;366;-83;95;1076;122;1708;549;-75;-71;10;6041;35520;100869;28;233280;
100200;7;111;1023;122;-1342;0;-61;112;1024;488;-915;122;-76;-70;11;6042;35520;100867;28;233280;
100400;7;142;1044;-793;-305;-854;-50;109;1062;-488;366;-793;-79;-71;12;6042;35520;100865;28;234720;
100600;19;117;1019;-244;-61;-183;5;89;1025;183;610;0;-80;-69;12;6043;35520;100865;28;234720;
100800;0;128;1044;-427;427;488;-52;105;1066;427;915;671;-82;-68;14;6042;35520;100865;28;231840;
101000;-9;142;1017;1098;-732;488;-74;107;1039;1037;-244;671;-85;-67;17;6040;35520;100864;28;224640;
101200;5;125;1042;488;-1892;-122;-50;115;1039;854;-1037;0;-87;-65;19;6043;35520;100865;28;223200;
101400;-11;128;1058;-244;-549;-1403;-72;106;1055;610;-61;-1159;-87;-63;23;6042;35520;100865;28;221760;
101600;0;140;1068;0;305;-976;-36;95;1050;183;915;-793;-87;-61;25;6043;35520;100865;28;218880;
101800;7;160;1031;549;-1220;-671;-39;111;1036;1037;-305;-427;-87;-60;28;6043;35510;100865;28;221760;
102000;-37;126;1062;1037;244;-244;-71;110;1040;1525;610;-122;-87;-58;32;6043;35510;100866;28;223200;
102200;5;162;992;1342;-2014;244;-65;116;1090;1464;-1525;427;-86;-56;34;6041;35510;100866;29;223200;
102400;3;158;1070;-183;-366;122;-64;115;1081;122;61;244;-85;-55;37;6041;35510;100866;28;223200;
102600;15;126;1027;488;-305;549;-12;123;1020;488;671;793;-83;-52;39;6042;35510;100866;28;224640;
102800;5;132;1054;610;-1098;915;-34;113;1032;976;0;1098;-82;-49;41;6041;35510;100867;28;224640;
103000;5;128;1033;1098;61;-488;-68;124;1041;1220;183;-244;-82;-46;43;6042;35510;100869;28;224640;
103200;5;169;1039;915;-1464;427;-43;131;1041;1464;-1037;549;-81;-43;45;6043;35510;100869;28;221760;
103400;-11;128;1041;-610;-427;-366;-77;110;1066;366;-549;-61;-79;-40;48;6041;35510;100870;28;221760;
103600;0;158;1050;-610;183;61;-44;113;1059;488;915;244;-79;-38;51;6039;35510;100869;28;220320;
103800;-9;134;1070;-305;-305;183;-51;108;1047;-61;183;366;-76;-35;53;6043;35510;100867;28;217440;
104000;-7;128;1093;610;-427;305;-77;121;1029;915;61;610;-73;-31;55;6042;35510;100867;28;216000;
104200;5;95;1093;-549;-671;-732;-56;107;1067;-244;0;-610;-69;-28;56;6041;35510;100866;28;213120;
104400;1;144;1060;-671;-1220;-1037;-57;94;1049;-732;-610;-732;-65;-24;56;6041;35510;100866;28;208800;
104600;-17;146;1021;-183;915;61;-50;120;1063;244;1403;244;-60;-21;55;6042;35510;100867;28;205920;
104800;-1;160;1031;-732;244;427;-57;98;1054;0;793;610;-57;-16;55;6042;35510;100867;28;198720;
105000;-19;193;1093;183;-488;1831;-76;141;1091;183;-122;1647;-54;-13;52;6042;35500;100862;28;195840;
105200;1;136;1078;0;366;366;-51;113;1044;-488;1037;549;-51;-11;49;6043;35510;100869;28;192960;
105400;7;125;1058;-61;-305;1098;-31;100;1034;549;305;1281;-49;-7;44;6043;35510;100869;28;191520;
105600;-35;166;1050;366;-488;1281;-94;122;1071;915;244;1464;-48;-4;40;6042;35500;100863;28;190080;
105800;-25;128;1087;183;0;-122;-76;119;1067;671;488;0;-48;-3;35;6043;35500;100864;28;187200;
106000;-13;150;1031;61;-854;-1220;-70;111;1051;488;-244;-1098;-48;0;30;6042;35500;100864;28;185760;
106200;5;97;1027;-61;-427;-1403;-53;101;1055;366;0;-1037;-49;3;27;6042;35500;100865;28;184320;
106400;-21;142;1087;610;-610;-61;-78;107;1064;793;-183;183;-50;5;22;6043;35500;100864;28;184320;
106600;-44;156;1087;-305;-915;-1098;-87;135;1056;-305;-427;-976;-51;7;19;6042;35500;100864;28;183600;
106800;-9;109;1052;488;-427;-1159;-64;104;1034;793;61;-976;-54;7;15;6043;35500;100865;28;180000;
107000;1;140;1060;0;-61;61;-50;119;1053;732;366;366;-57;10;11;6043;35500;100865;28;177120;
107200;7;150;1064;488;-366;183;-53;140;1042;854;122;366;-60;11;7;6041;35500;100864;28;174960;
107400;-7;142;1076;-610;427;-549;-67;135;1082;-366;1098;-366;-64;13;4;6040;35500;100864;28;172080;
107600;7;113;1058;-671;427;-61;-19;88;1036;-366;1037;122;-66;11;3;6041;35500;100865;28;169920;
107800;5;138;1029;-732;-366;-122;-45;97;1028;-366;61;244;-70;13;0;6045;35500;100865;28;167040;
108000;-5;152;1048;183;122;366;-49;119;1053;732;732;732;-75;13;-1;6043;35500;100865;28;164880;
108200;-19;173;1056;488;-366;2319;-78;120;1046;793;183;2502;-80;16;-3;6042;35500;100864;28;162000;
108400;3;125;1033;-549;549;2197;-56;103;1020;0;1220;2319;-85;14;-4;6043;35490;100864;28;161280;
108600;0;160;1054;0;549;2990;-44;111;1052;549;1281;3295;-91;16;-4;6043;35490;100866;28;159840;
108800;-15;134;1050;0;-305;1708;-69;103;1061;122;305;1770;-95;18;-3;6042;35490;100866;28;159120;
109000;-35;103;1056;366;488;0;-93;87;1051;793;1098;183;-100;18;-2;6042;35490;100865;28;158400;
109200;-9;126;1025;549;-976;-305;-87;123;1046;976;-427;-122;-104;18;0;6043;35490;100865;28;155520;
109400;-50;138;1080;366;-244;-549;-113;135;1048;854;122;-488;-109;18;2;6042;35490;100865;28;154800;
109600;7;105;1017;488;-1281;-671;-45;109;1016;976;-671;-488;-113;20;6;6041;35490;100865;28;155520;
109800;-11;138;1050;122;-1037;-244;-67;90;1045;610;-427;-183;-116;20;8;6043;35490;100865;28;156240;
110000;7;117;1037;0;-1342;-793;-41;101;1022;305;-793;-610;-119;18;12;6041;35490;100865;28;158400;
110200;-5;123;1041;610;-1037;-244;-59;93;1059;1037;-488;-61;-123;21;15;6043;35490;100865;28;159840;
110400;-5;160;1076;549;-915;-122;-63;131;1055;793;-244;0;-125;20;19;6042;35490;100864;28;162000;
110600;-3;132;1037;488;-732;-732;-68;118;1040;1037;-244;-671;-130;22;26;6043;35480;100862;28;162000;
110800;-11;162;1048;-244;-366;-976;-78;143;1085;-122;61;-793;-132;21;28;6043;35480;100863;28;161280;
111000;3;130;1056;61;244;-793;-66;102;1078;305;854;-610;-136;22;36;6043;35480;100862;28;164160;
111200;1;123;1033;305;-244;1037;-65;139;1048;610;305;1342;-138;23;44;6041;35480;100862;28;165600;
111400;-27;140;1060;488;549;1892;-70;130;1061;976;1159;2014;-140;26;51;6043;35480;100863;28;166320;
111600;-5;154;1039;671;-488;2624;-61;117;1037;1037;244;2990;-140;29;59;6041;35480;100864;28;167040;
111800;-13;148;1056;610;-427;915;-72;129;1045;793;61;1037;-138;31;68;6041;35480;100864;28;168480;
112000;3;126;1072;244;-1831;-1281;-59;109;1061;671;-1220;-1159;-135;33;77;6040;35480;100864;28;170640;
112200;1;93;1039;305;-488;-610;-36;124;1035;427;61;-244;-130;35;85;6042;35480;100864;28;172800;
112400;5;144;1037;854;-1586;-244;-70;131;1067;1037;-1281;-61;-124;37;95;6041;35480;100865;28;176400;
112600;-150;126;1160;-2929;2136;-1647;-71;156;1063;-2868;2746;-1098;-117;38;100;6042;35480;100864;28;180000;
112800;44;173;962;488;-183;-976;62;136;962;793;305;-854;-109;39;106;6042;35480;100864;28;182160;
113000;11;171;1025;-122;-671;-671;-14;135;1057;366;0;-549;-100;41;112;6040;35480;100864;28;183600;
113200;5;154;1062;0;-671;-183;-36;117;1045;305;0;-122;-89;42;116;6042;35480;100864;28;184320;
113400;5;169;1033;122;-671;1464;-55;137;1048;671;-122;1586;-79;42;119;6041;35480;100864;28;185760;
113600;-17;167;1062;-976;549;976;-56;135;1075;-427;1037;1159;-68;42;118;6039;35480;100863;28;187200;
113800;5;152;1035;-549;-915;793;-47;118;1035;-61;-549;854;-60;43;116;6042;35470;100863;28;190080;
114000;7;146;1041;-854;244;1220;-61;120;1042;-305;854;1342;-51;42;114;6041;35470;100863;28;192960;
114200;5;138;1078;-427;671;1647;-6;113;1009;-488;1586;2075;-45;40;109;6040;35470;100863;28;195840;
114400;-23;126;1064;610;366;2197;-57;99;1060;915;793;2197;-40;38;104;6042;35470;100863;28;198720;
114600;-5;164;1076;-61;0;1159;-68;128;1066;305;427;1403;-37;39;101;6041;35470;100864;28;201600;
114800;-23;136;1060;61;-1098;-61;-96;123;1073;427;-610;183;-36;36;97;6042;35470;100865;28;203040;
115000;-27;205;1058;-1586;183;3356;-66;141;1058;-1403;915;3601;-36;35;92;6043;35470;100864;28;205920;
115200;-222;95;1146;-3356;-2502;9948;-250;123;1178;-3112;-2380;9887;-37;34;86;6045;35470;100865;28;210240;
115400;148;255;994;183;5004;20751;157;244;946;-183;6286;21728;-39;32;81;6043;35470;100865;28;217440;
115600;1;238;1091;-488;61;22888;-153;174;1195;793;183;23010;-41;31;77;6042;35470;100865;28;226080;
115800;7;193;1064;-366;2624;22888;-37;147;1025;-549;3234;23071;-43;30;71;6042;35470;100865;28;241920;
116000;5;158;1035;-244;2380;23681;-18;159;1006;854;2990;23864;-43;34;68;6043;35470;100865;28;260640;
116200;7;191;1039;-305;2136;23620;-22;176;1085;-122;2624;24108;-43;35;61;6041;35470;100865;28;269280;
116400;5;214;1083;-549;1586;21972;-57;179;1107;-610;2136;22338;-44;35;55;6041;35470;100866;28;280800;
116600;-7;144;1025;-915;2319;22033;-61;89;1000;-915;2807;22399;-42;36;45;6042;35470;100866;28;293760;
116800;-31;125;1076;-671;2990;18615;-74;117;1059;-488;3662;19104;-43;35;37;6043;35460;100864;28;305280;
117000;-31;126;1046;244;2990;16357;-89;98;1028;610;3601;16662;-43;35;30;6043;35460;100864;28;313920;
117200;5;169;1064;-305;2502;14099;-32;132;1047;0;3112;14343;-43;34;22;6045;35460;100865;28;324000;
117400;15;142;1054;-1098;2563;15075;-7;133;1041;-183;2868;15319;-48;33;13;6044;35460;100865;28;331200;
117600;-5;169;1052;-427;1586;17883;-55;164;1028;427;2197;18127;-53;31;6;6044;35460;100864;28;338400;
117800;-17;150;1046;-1586;2014;18493;-114;148;1089;-549;2685;18859;-56;31;-3;6044;35460;100865;28;342720;
118000;-1;162;1044;-976;3234;19653;-41;135;1029;-366;3662;19897;-62;29;-10;6044;35460;100864;28;342720;
118200;-46;177;1042;-976;2380;19470;-92;134;1081;-671;2990;19836;-68;31;-15;6042;35460;100865;28;336960;
118400;-11;148;1062;-915;2563;18798;-53;121;1048;-549;3051;19165;-75;31;-21;6043;35460;100865;28;328320;
118600;-1;171;1042;-183;1525;18737;-63;144;1064;-61;2014;18859;-78;33;-25;6043;35460;100865;28;315360;
118800;-48;158;1105;-549;1281;17761;-110;143;1114;-122;1770;18005;-84;35;-29;6041;35460;100864;28;308160;
119000;-15;119;1060;-549;1892;16479;-80;101;1022;-366;2502;16601;-87;40;-32;6044;35460;100865;28;298080;
119200;-17;150;1066;-366;1281;14892;-57;127;1048;0;1831;15014;-90;42;-35;6043;35460;100865;28;280800;
119400;-33;191;1048;-915;427;12023;-79;141;1048;-1098;1037;12512;-92;44;-37;6043;35460;100865;28;267840;
119600;7;132;986;-61;-488;9948;-73;105;1026;61;-61;10375;-96;48;-41;6044;35460;100865;28;259200;
119800;5;121;1060;-549;-122;5187;-60;116;1048;427;427;5310;-99;49;-42;6046;35450;100865;28;241920;
120000;-1;142;1068;671;-183;3417;-73;123;1059;1220;427;3784;-101;50;-45;6043;35450;100866;28;194400;
120200;-9;179;1035;1220;-1037;2502;-63;120;1044;1525;-671;2868;-104;50;-45;6043;35450;100866;28;210240;
120400;-9;164;1062;-610;-671;1281;-68;122;1064;-305;0;1403;-107;51;-46;6042;35450;100866;28;180720;
